ID,collection_date,longitude,latitude
4173,2024-12-30,4012634.03611703,2960835.22094034
4174,2025-01-01,3984182.97674889,2959454.66672423
4175,2025-01-01,4003285.38724418,2957561.88198148
4176,2024-12-15,3992375.33532886,2957446.32104139
4177,2025-01-01,4002262.00332163,2972334.52408152
4178,2025-01-01,3998354.81766043,2972125.3015659
4179,2024-12-29,3989025.20314063,2956200.99825705
4180,2024-12-15,4001938.26868432,2957578.53893619
4181,2024-12-11,4010699.87683204,2953021.09931356
4182,2025-01-01,4007835.18045362,2953440.64576071
4183,2025-01-01,4020826.92520179,2970577.47911256
4184,2025-01-01,3996285.32500839,2958932.50308142
4185,2024-12-29,3997470.06953772,2943259.18753363
4186,2024-12-24,3997112.41129236,2970048.4164603
4187,2025-01-01,4008904.17110367,2969127.37795265
4188,2025-01-01,3997498.36617983,2952393.15124623
4189,2025-01-01,3999982.33441666,2955314.45505005
4190,2025-01-01,4020557.67302757,2964472.54134594
4191,2024-12-23,4013609.26963056,2956540.55114532
4192,2024-12-29,3997917.31820743,2959185.01859012
4193,2025-01-01,4010568.47677867,2973996.52279411
4194,2024-12-29,4014367.28961996,2959925.02338047
4195,2025-01-01,4011885.91716258,2959065.3105984
4196,2024-12-13,4001601.45067251,2944562.98145197
4197,2024-12-22,3999326.74547344,2953916.88936462
4198,2024-12-28,3996928.74731347,2955469.88817729
4199,2024-12-24,3999575.66605478,2952005.5202785
4200,2025-01-01,3995584.38546657,2985219.85966881
4201,2025-01-01,4003104.33886148,2936198.9458413
4202,2025-01-01,4018232.97265919,2932276.78188573
4203,2025-01-01,4014033.18405474,2961064.74107367
4204,2024-12-14,3988831.95788104,2973122.76056167
4205,2024-12-25,3998516.50211035,2970763.48500563
4206,2025-01-01,3995616.47636226,2969607.02887911
4207,2024-12-30,4013567.06822434,2932663.33296417
4208,2025-01-01,4005586.6130875,2970452.28218333
4209,2024-12-30,3984631.43042845,2961857.22837155
4210,2025-01-01,4017218.0186026,2959026.68707113
4211,2024-12-28,3986897.31398921,2953516.18562179
4212,2024-12-28,4010244.03058305,2957476.36484806
4213,2024-12-24,3990883.04892832,2943046.54459806
4214,2024-12-15,4031407.26068234,2977558.89366706
4215,2025-01-01,3989821.93109566,2974122.68472459
4216,2024-12-30,3999443.5740345,2961853.51567016
4217,2025-01-01,4013304.81063844,2960019.01651476
4218,2025-01-01,4013551.57207358,2959447.98831438
4219,2024-12-20,3999369.65418495,2960520.263788
4220,2024-12-17,3991349.15909394,2968561.01484653
4221,2024-12-20,3987029.86504889,2960306.12161626
4222,2024-12-15,4008821.00925926,2960005.6310819
4223,2024-12-30,4018920.74027198,2964673.76643274
4224,2025-01-01,4010757.5941055,2972824.60170532
4225,2025-01-01,4003220.50767032,2954348.63780307
4226,2024-12-29,3981509.33868224,2968729.25420998
4227,2025-01-01,4012272.82254898,2960211.33902998
4228,2025-01-01,4013871.64629131,2972409.82779091
4229,2025-01-01,3999472.51745779,2959914.93305014
4230,2025-01-01,4000241.73720278,2953558.49708856
4231,2024-12-12,3999667.27313306,2951983.79666357
4232,2024-12-23,3996333.11742758,2938136.09162722
4233,2024-12-21,4002514.99619437,2954180.32123147
4234,2025-01-01,3988116.34205386,2975537.69354252
4235,2024-12-16,3995689.84774773,2953824.67212278
4236,2025-01-01,3992055.27176804,2966914.20433243
4237,2024-12-29,4013632.05590797,2953837.05610661
4238,2025-01-01,4001550.82746863,2956659.19240562
4239,2025-01-01,4006900.96854233,2956938.51767942
4240,2024-12-29,4007567.88075851,2954557.5614035
4241,2025-01-01,3994164.7372933,2951407.82980565
4242,2024-12-21,4004222.07270021,2958740.22091963
4243,2024-12-29,3991457.61767579,2960340.43244212
4244,2024-12-11,4023492.62810887,2949776.98317083
4245,2025-01-01,4014012.07324069,2959521.67078957
4246,2025-01-01,3997203.40268627,2968598.89609665
4247,2024-12-18,3998670.66052225,2956774.85515694
4248,2024-12-24,4033950.75466741,2979719.12212866
4249,2025-01-01,4016458.37361214,2932863.78702375
4250,2025-01-01,4015872.06469898,2952921.34467097
4251,2024-12-14,4004835.16958339,2959049.60144445
4252,2025-01-01,4004296.99834261,2957971.62508531
4253,2025-01-01,3993137.35726479,2973991.78655187
4254,2024-12-18,4009704.12380272,2956063.93872491
4255,2024-12-20,4017732.94387593,2957637.68650803
4256,2025-01-01,3976921.60173913,2939274.57676131
4257,2025-01-01,3997318.6187292,2971770.26211825
4258,2024-12-30,4021400.48906519,2989751.60533253
4259,2025-01-01,4001322.77065822,2957337.28630813
4260,2024-12-20,4027335.33908964,2962672.74742996
4261,2024-12-30,4017190.32487259,2958307.82858804
4262,2024-12-30,4005935.61232669,2954695.41484019
4263,2025-01-01,4007117.79822816,2950903.19456615
4264,2024-12-30,3997369.45661306,2968445.04205306
4265,2025-01-01,3982727.7018795,2996235.88306571
4266,2024-12-12,3999178.27082634,2959626.37712998
4267,2024-12-25,3994858.37662936,2952738.85809119
4268,2024-12-28,3983912.60752321,2999470.51497667
4269,2024-12-21,4000444.11801358,2955292.08758147
4270,2024-12-16,4007199.56574969,2955203.11637459
4271,2025-01-01,4003465.46926946,2970950.99431724
4272,2025-01-01,3991031.46902738,2947000.23640635
4273,2025-01-01,3985677.16955923,2970753.85951768
4274,2024-12-18,3999922.86806423,2920951.75783423
4275,2025-01-01,4005085.74179555,2954705.49240271
4276,2025-01-01,3998882.37994009,2945461.19100415
4277,2025-01-01,4012114.81624722,2932701.07796344
4278,2025-01-01,4001243.1059423,2957512.99317378
4279,2024-12-11,4004496.45127197,2975433.62648971
4280,2024-12-14,4010161.49584777,2951700.59155126
4281,2024-12-29,3989332.04925893,2973199.95958835
4282,2024-12-13,4014655.46269999,2958933.4781234
4283,2025-01-01,4004088.51407909,2952743.53152439
4284,2024-12-26,4017664.13814558,2950492.45681383
4285,2024-12-30,3997729.05676019,2956515.09473448
4286,2024-12-19,3996564.75294949,2939147.02333155
4287,2025-01-01,3979310.26372978,2964771.63880267
4288,2025-01-01,3999160.41361054,2941814.22717797
4289,2025-01-01,4002868.66095593,2931007.96605986
4290,2025-01-01,3985375.51003816,2958649.25860997
4291,2025-01-01,3998417.39105126,2999304.8829594
4292,2025-01-01,3998417.4317728,2955254.65062395
4293,2025-01-01,4003449.65540322,2956880.72771425
4294,2024-12-29,4003939.92171843,2953265.02278838
4295,2025-01-01,3992868.95706746,2958690.39512271
4296,2025-01-01,3996237.67262308,2955234.89563616
4297,2024-12-22,4001556.28214143,2941280.23805096
4298,2025-01-01,3985976.47559546,2940397.01886405
4299,2025-01-01,3997296.37314357,2956997.47973422
4300,2025-01-01,4016742.57784702,2982547.86255808
4301,2025-01-01,4008517.23525899,2972182.66208197
4302,2024-12-19,4000731.61787188,2952506.24302828
4303,2024-12-30,3999574.4914666,2954325.67619407
4304,2024-12-21,3991425.25446117,2953384.5679156
4305,2025-01-01,3978837.74260724,2962263.55989888
4306,2025-01-01,3979222.62934456,2985448.61043812
4307,2025-01-01,3989554.14901189,2975225.64426455
4308,2024-12-30,4013087.95411012,2976027.36987643
4309,2024-12-27,3994925.90355204,2973066.8427652
4310,2025-01-01,4028466.13156421,2961618.06726515
4311,2025-01-01,4014443.93844745,2958226.70670786
4312,2025-01-01,4002005.96774881,2968641.88407909
4313,2024-12-30,4015870.32015162,2981441.43133624
4314,2024-12-21,4000380.7059657,2990986.037196
4315,2024-12-20,3997008.07741845,2968537.82744492
4316,2024-12-17,4027588.37860267,2959587.79782531
4317,2025-01-01,3992474.33809142,2929492.54954577
4318,2025-01-01,4003361.06272058,2952042.60533192
4319,2025-01-01,4024388.87664154,2959527.40138885
4320,2025-01-01,3997204.47215417,2956238.31069051
4321,2024-12-28,4029372.47721016,2963025.44521961
4322,2025-01-01,4011727.02124506,2957949.64684961
4323,2025-01-01,4002138.06897143,2956464.69204315
4324,2025-01-01,3999416.16473798,2959679.75892054
4325,2025-01-01,3977013.2115122,2973163.98845302
4326,2025-01-01,4014495.43575206,2960468.69220491
4327,2025-01-01,3977844.21521161,2961788.93226979
4328,2024-12-23,4012900.6894991,2958623.89766947
4329,2024-12-17,3982724.58352979,2967415.18343391
4330,2024-12-24,4025929.17761993,2978621.71833251
4331,2025-01-01,4002586.63099293,2970631.64103314
4332,2025-01-01,4008040.267916,2943769.80740184
4333,2025-01-01,4009850.40540764,2954882.75292952
4334,2025-01-01,4001229.14690128,2957804.9389339
4335,2024-12-23,3984626.60815311,2974384.81772119
4336,2025-01-01,4009446.9514693,2981321.69335809
4337,2025-01-01,4011972.45520558,2973541.18134801
4338,2024-12-24,3998853.74346675,2945297.51401788
4339,2025-01-01,3999832.42241568,2971842.02491913
4340,2025-01-01,3996230.81940189,2943632.03680737
4341,2024-12-24,4001943.77193628,2936103.47309819
4342,2025-01-01,3986780.27931471,2969620.09125308
4343,2025-01-01,4010803.69079064,2958197.16475408
4344,2025-01-01,4011246.84841063,2953048.48518212
4345,2025-01-01,3995626.39689353,2956933.68794329
4346,2025-01-01,4005687.17525068,2954664.94040882
4347,2025-01-01,3991895.073877,2976893.38451553
4348,2025-01-01,4002259.95451728,2956057.81226531
4349,2025-01-01,3999139.65002726,2955758.49970115
4350,2024-12-17,3999084.03696961,2955061.21900203
4351,2025-01-01,4003535.31639411,2933462.8212419
4352,2024-12-20,4000293.10118825,2936155.4486529
4353,2025-01-01,4005626.38053966,2953778.72991648
4354,2025-01-01,4013017.58315604,2961330.08502859
4355,2024-12-30,4009564.5830442,2945334.90199262
4356,2025-01-01,3981359.25354646,2942878.92413924
4357,2025-01-01,4012646.11099324,2960538.72272076
4358,2025-01-01,4000247.22618631,2952355.82321645
4359,2025-01-01,4006094.60404934,2950212.2441598
4360,2025-01-01,4015187.9722629,2958635.149111
4361,2025-01-01,4007194.0200758,2968676.84445318
4362,2025-01-01,4003684.02356648,2955103.76619948
4363,2024-12-17,4005521.33463518,2955568.89966008
4364,2025-01-01,3971811.30875753,2984538.62559157
4365,2025-01-01,3995026.13849117,2957355.36214903
4366,2025-01-01,4004017.56020375,2952443.13064755
4367,2024-12-29,3992497.92618713,2972120.17353221
4368,2025-01-01,4024503.29648946,2962958.35343205
4369,2025-01-01,3993578.74551744,2971504.5020989
4370,2024-12-29,4012381.1339846,2957368.24543
4371,2025-01-01,3999341.83531314,2970400.26304092
4372,2025-01-01,4022747.29135596,2959170.73661984
4373,2024-12-30,4002773.55622797,2970189.22317602
4374,2024-12-19,4013972.71106557,2961378.78759244
4375,2024-12-22,4001136.07426001,2953049.04693399
4376,2024-12-28,4003786.02410271,2953075.21875155
4377,2025-01-01,4015731.88103661,2959551.29234899
4378,2025-01-01,4003214.64750604,2947084.63236011
4379,2024-12-19,4002075.62117142,2954622.16601609
4380,2025-01-01,4003985.19328357,2970931.23810348
4381,2024-12-14,4005489.49033994,2955978.56199152
4382,2025-01-01,3984808.36324308,2974389.03678847
4383,2025-01-01,3980281.13831664,2969112.7610758
4384,2025-01-01,3993935.45849315,2959106.78146622
4385,2024-12-28,4022418.94773136,2949171.13778964
4386,2025-01-01,4005504.04546863,2954563.99981807
4387,2025-01-01,4014461.68659269,2958316.0021035
4388,2025-01-01,3998803.65822294,2958108.31778659
4389,2024-12-24,4002023.51316177,2954882.90243054
4390,2024-12-16,4001823.62385782,2968311.33015674
4391,2024-12-18,3995529.31853235,2986604.17978825
4392,2025-01-01,4001678.51161607,2956172.88979395
4393,2025-01-01,4003740.98518587,2951342.80576627
4394,2024-12-20,4005949.93676869,2954852.50076081
4395,2025-01-01,3997010.24738199,2955940.34021538
4396,2025-01-01,3989247.13809247,2959361.10598882
4397,2025-01-01,4004368.58615706,2971556.13778586
4398,2025-01-01,4009282.55787633,2957179.00285763
4399,2025-01-01,3996327.47812605,2957837.20182019
4400,2025-01-01,4026939.63990782,2963743.85802071
4401,2025-01-01,4004277.67505359,2979665.90061877
4402,2025-01-01,4004319.81350895,2976504.83515954
4403,2025-01-01,3995159.26804213,2961245.73489944
4404,2024-12-18,4009519.70243885,2951786.69143996
4405,2025-01-01,4008153.75051659,2957735.33467858
4406,2024-12-24,3986219.68561946,2955184.09876033
4407,2025-01-01,3997732.85229277,2957868.81572714
4408,2024-12-20,4002382.98750642,2974806.90523082
4409,2025-01-01,4002324.9455799,2968605.07792571
4410,2025-01-01,3999962.9857314,2954113.76221013
4411,2025-01-01,4005802.93285025,2954611.02462796
4412,2025-01-01,4002900.90212979,2977507.46145095
4413,2025-01-01,4007966.52896442,2953630.74009703
4414,2024-12-16,3995016.13987534,2958320.38534093
4415,2024-12-26,3987650.42581046,2959060.85740454
4416,2024-12-14,3992819.52702549,2939511.26975207
4417,2024-12-29,3988477.76594141,2938962.73768217
4418,2025-01-01,3983294.43551502,2967970.76980398
4419,2024-12-13,3974351.96311131,2971121.67375264
4420,2024-12-30,4004203.41120505,2956821.10618728
4421,2024-12-14,4005273.92815265,2955071.37990742
4422,2025-01-01,4006174.35453201,2956207.58274032
4423,2025-01-01,3983313.60170923,2968752.21407929
4424,2025-01-01,4000672.03421091,2953618.62677539
4425,2024-12-27,4003305.12612692,2943067.45096756
4426,2024-12-19,4005427.14912961,2951140.64393639
4427,2025-01-01,4007592.38316241,2952443.99036332
4428,2025-01-01,4000519.20949318,2970830.29620183
4429,2025-01-01,4007409.76382461,2956518.55810757
4430,2025-01-01,4009454.43149224,2939064.53841015
4431,2024-12-25,4004285.52144258,2970000.23293859
4432,2025-01-01,3997826.84779338,2956820.75213426
4433,2025-01-01,4002998.16993833,2971504.8643147
4434,2024-12-23,3995195.09119436,2958534.7401696
4435,2024-12-26,4012933.91686634,2974151.05948482
4436,2025-01-01,4013076.69925101,2955691.4293731
4437,2025-01-01,4006771.70158513,2957010.12927756
4438,2024-12-26,4003030.43662904,2937791.78898419
4439,2025-01-01,3999280.48709154,2945549.91250629
4440,2024-12-20,4010753.65647657,2952389.21177293
4441,2024-12-23,4000701.32120982,2992583.30284714
4442,2025-01-01,3979386.37713371,2962988.6880723
4443,2025-01-01,4009934.92415763,2965641.85781151
4444,2025-01-01,3993751.37409058,2952414.99575587
4445,2025-01-01,4002873.63334102,2953092.0648086
4446,2025-01-01,4029222.68206511,2977844.40824505
4447,2025-01-01,3997208.7578874,2985459.91307758
4448,2025-01-01,3992693.37889115,2938801.37425314
4449,2024-12-17,4002887.7979384,2956639.69735323
4450,2024-12-20,3997188.73397459,2955057.11310501
4451,2024-12-25,4000680.05826973,2956628.9491277
4452,2024-12-20,4003321.69588972,2954981.06681783
4453,2024-12-18,4005982.80308122,2963399.29411308
4454,2025-01-01,3982896.91637953,2934289.11688358
4455,2025-01-01,3986148.44013005,2959469.00969305
4456,2024-12-26,4005320.87173498,2956939.81584816
4457,2025-01-01,4006093.03283711,2970873.26823607
4458,2025-01-01,3977563.97711547,2963312.13240236
4459,2025-01-01,3998379.56534318,2938300.10116666
4460,2024-12-24,3998962.6381791,2956120.88347889
4461,2024-12-19,3991710.03460717,2973196.03027395
4462,2025-01-01,4024033.19226796,2958926.52322539
4463,2025-01-01,4009215.1102334,2959024.94788638
4464,2025-01-01,4003239.10636308,2955191.9402855
4465,2024-12-17,3997711.66981889,2952279.74290322
4466,2025-01-01,3999829.44866371,2955857.26369435
4467,2025-01-01,3992937.02254655,2959430.54019216
4468,2025-01-01,4008336.31706317,2956843.43587254
4469,2024-12-25,3983161.72009029,2959997.91724842
4470,2025-01-01,4002639.3688921,2959833.16755049
4471,2025-01-01,3980857.06547864,2961463.4273025
4472,2025-01-01,4001446.43743503,2955634.28113646
4473,2024-12-12,3996051.76292827,2971974.52839483
4474,2025-01-01,3998478.19711095,2953228.48254453
4475,2025-01-01,4013715.35223871,2959209.4878482
4476,2024-12-21,4011115.06821651,2956180.48456092
4477,2024-12-19,4003757.33200775,2976686.7737558
4478,2024-12-20,3998619.54257098,2954648.47077036
4479,2024-12-27,4000047.13314353,2957803.05189626
4480,2024-12-21,3994573.29322028,2955856.3897451
4481,2024-12-27,4000926.12483432,2935916.45612823
4482,2024-12-17,4014773.87737581,2929898.4217676
4483,2025-01-01,3990824.04344144,2958225.44473035
4484,2024-12-27,4002537.73060065,2955029.4063631
4485,2024-12-25,4012504.89432779,2959502.61599461
4486,2024-12-28,3996480.97048211,2970273.18566019
4487,2025-01-01,4003903.36457647,2953931.04060164
4488,2025-01-01,4000127.56131508,2951304.50150229
4489,2025-01-01,3987975.07132074,2941341.96564623
4490,2025-01-01,3985959.57638424,2973833.92120123
4491,2024-12-26,3996369.56801848,2970590.54597077
4492,2024-12-16,4012313.5116742,2959589.62611985
4493,2025-01-01,3999697.5287152,2936429.61610398
4494,2024-12-20,4014420.11585848,2960328.29421643
4495,2025-01-01,3994455.42448283,2955064.45071403
4496,2025-01-01,4007594.6011347,2943579.42564325
4497,2025-01-01,3998382.06343808,2951992.01067453
4498,2024-12-27,3992997.92482386,2967376.37310944
4499,2024-12-24,4003361.66968908,2958418.42453733
4500,2025-01-01,3994495.48229273,2971085.71734851
4501,2025-01-01,3995041.26041529,2973419.86185523
4502,2025-01-01,4009894.61316602,2940078.16646709
4503,2025-01-01,3995820.44636077,2953787.47640694
4504,2024-12-17,4005466.40763872,2952719.8108621
4505,2025-01-01,3993719.47001329,2967319.68882006
4506,2024-12-20,3994131.10778147,2957172.5074864
4507,2025-01-01,4016615.02994748,2964382.57842885
4508,2025-01-01,3996764.69694012,2968623.67754992
4509,2024-12-21,3986381.85035289,2961188.06242853
4510,2025-01-01,3996504.68756559,2972771.26661473
4511,2025-01-01,4016531.21902767,2965748.96379095
4512,2025-01-01,4000661.4534065,2967580.09355682
4513,2025-01-01,4008277.58001782,2971916.33979215
4514,2024-12-24,4006039.90463101,2958226.30264299
4515,2025-01-01,3998861.65413652,2968595.50547484
4516,2025-01-01,4001077.9713564,2967383.13916394
4517,2025-01-01,4021298.09090838,2953654.76241859
4518,2025-01-01,4006036.23763177,2958248.48467207
4519,2024-12-27,3994269.12732295,2971702.86422099
4520,2025-01-01,4004202.72587223,2969586.06018167
4521,2025-01-01,4003561.15695863,2967496.79732634
4522,2024-12-24,4017340.22383735,2973908.92992237
4523,2025-01-01,4015793.46258448,2936044.68478487
4524,2025-01-01,3991203.73067495,2940374.43955275
4525,2025-01-01,3989898.48054289,2957475.18965368
4526,2024-12-28,3981198.04676823,2962337.51966048
4527,2024-12-30,4001210.91252246,2968928.6582172
4528,2025-01-01,4003819.087875,2952849.4948406
4529,2025-01-01,4004723.76156926,2955854.67433175
4530,2025-01-01,3992744.07547964,2966641.08272048
4531,2025-01-01,4005558.16779036,2943279.92445934
4532,2025-01-01,4008583.1817847,2955033.22757376
4533,2025-01-01,4000109.75475768,2944278.53727644
4534,2025-01-01,4009722.16667412,2951862.49297999
4535,2025-01-01,3987952.80807693,2960270.04477424
4536,2024-12-24,4007337.77823521,2956047.25341484
4537,2024-12-17,4004179.88196475,2954757.94368142
4538,2025-01-01,4009551.93908375,2958215.21666093
4539,2025-01-01,3998081.53892434,2938966.37604248
4540,2025-01-01,4034312.19151811,2981927.1709328
4541,2025-01-01,3994840.0933346,2955649.563739
4542,2024-12-25,4001904.37260022,2953693.76700261
4543,2025-01-01,4006141.91231006,2958309.7817752
4544,2024-12-26,4002122.71165696,2995670.40812785
4545,2024-12-22,4001861.81941632,2957558.68358067
4546,2025-01-01,4012749.24121478,2956352.23012139
4547,2024-12-30,4005001.39855742,2955725.13131647
4548,2025-01-01,4025800.80903435,2959896.43392219
4549,2024-12-23,4001361.74870539,2954281.6522684
4550,2025-01-01,3998107.57719184,2943078.14039831
4551,2025-01-01,4009314.54711047,2958097.34085722
4552,2025-01-01,4007153.01452529,2957658.38561739
4553,2025-01-01,4002833.58955091,2959996.96068957
4554,2025-01-01,4014658.37617758,2959605.22036211
4555,2025-01-01,3993764.91550667,2966420.48611297
4556,2024-12-20,3997307.2099115,2967344.28410284
4557,2025-01-01,4015351.46289108,2958473.99995606
4558,2025-01-01,4011915.78956717,2960907.31692644
4559,2025-01-01,4003896.65686907,2957473.15402085
4560,2025-01-01,4005463.12873207,2951699.31850249
4561,2025-01-01,3996132.63903075,2954404.77605194
4562,2024-12-22,4000254.45398014,2956157.57115127
4563,2025-01-01,4007132.00842429,2956055.82928824
4564,2025-01-01,3988876.57567532,2994792.91573569
4565,2025-01-01,4013944.41446312,2932517.45559782
4566,2025-01-01,4004977.65454166,2958262.79021878
4567,2025-01-01,4019096.02152929,2967358.64750878
4568,2025-01-01,4009380.58769284,2954753.51378646
4569,2024-12-17,4005531.59798113,2955347.69757891
4570,2025-01-01,3977218.96234748,2971913.89862865
4571,2024-12-20,3999014.00515157,2941853.78438819
4572,2024-12-24,3986477.45697998,2953253.67694242
4573,2025-01-01,3997344.70580161,2934487.07183494
4574,2024-12-30,4000979.45227363,2955024.60896501
4575,2024-12-15,4004927.97187665,2954047.55358548
4576,2025-01-01,3995016.44536094,2941939.04053987
4577,2025-01-01,3991013.5942278,2952347.30444663
4578,2025-01-01,3995290.62841544,2967924.8174214
4579,2024-12-25,4012911.91542184,2958215.8201462
4580,2025-01-01,4000276.31713668,2954803.22807443
4581,2025-01-01,3987392.39471521,2969042.27333409
4582,2025-01-01,4002799.78560468,2970285.6845554
4583,2025-01-01,4016310.93446677,2958592.21963415
4584,2025-01-01,4008330.91468471,2970998.76042566
4585,2025-01-01,3999485.01368446,2936140.02955745
4586,2025-01-01,3989619.53375644,2951434.75989788
4587,2024-12-23,4008834.24584082,2969463.16658488
4588,2025-01-01,4013238.4983494,2955448.86178859
4589,2024-12-14,4005513.24470079,2957663.107265
4590,2024-12-30,4010405.92068012,2950261.33535223
4591,2025-01-01,4013217.61646545,2953868.31575418
4592,2025-01-01,4016918.42043211,2979973.95254057
4593,2025-01-01,4014224.02428024,2960074.33421637
4594,2025-01-01,3985108.28336894,2967642.5745127
4595,2025-01-01,4004829.91790307,2970238.93465473
4596,2024-12-28,4012098.44515724,2973638.74094233
4597,2024-12-23,3999996.40509063,2970375.5794042
4598,2024-12-22,3989981.14585101,2960460.78561373
4599,2025-01-01,3994505.01767255,2940433.4272341
4600,2025-01-01,3997846.3632103,2954563.56966671
4601,2024-12-17,4011607.70683804,2936241.29902897
4602,2024-12-20,4011596.59931886,2961125.58911395
4603,2024-12-19,4014542.35376724,2959412.00318622
4604,2025-01-01,3994972.13405502,2928764.36142166
4605,2024-12-21,4003830.57543928,2956657.86401883
4606,2025-01-01,3994562.71117686,2968833.04983718
4607,2025-01-01,3998144.27632434,2940354.38181925
4608,2025-01-01,4010527.49078678,2958064.29760367
4609,2025-01-01,3981895.23824357,2959406.94709823
4610,2024-12-20,4004577.82558561,2959757.05841079
4611,2025-01-01,3986946.78009551,2994011.97088674
4612,2025-01-01,3985149.54164674,2991746.56351929
4613,2025-01-01,3998201.11304914,2940335.36293695
4614,2025-01-01,3982797.07528597,2959440.83811964
4615,2025-01-01,3988535.79987427,2960800.66055637
4616,2024-12-22,3999160.13594427,2961124.42833832
4617,2024-12-21,4005313.28438462,2956309.99446441
4618,2024-12-26,3999452.42859805,2959090.941224
4619,2024-12-25,3999534.44983529,2944298.3261793
4620,2025-01-01,4014635.4349239,2990743.00995802
4621,2024-12-17,3985075.3809758,2969988.31429917
4622,2025-01-01,4031687.6577692,2980076.82791136
4623,2025-01-01,3987433.08591807,2975109.92821856
4624,2025-01-01,4023005.33719747,2943575.48480747
4625,2024-12-26,4009725.83542942,2952448.30560764
4626,2025-01-01,3990202.17433242,2960430.20241686
4627,2024-12-19,3994637.01005379,2954460.29025417
4628,2024-12-26,4006486.87377114,2966347.82276425
4629,2025-01-01,4001438.88226172,2935438.05595463
4630,2024-12-26,4003330.44763276,2937319.65883869
4631,2025-01-01,3980697.88233251,2988089.42517352
4632,2024-12-26,4029214.21265332,2960071.79204517
4633,2025-01-01,3995022.37965178,2955584.96601012
4634,2025-01-01,4005394.67887353,2967393.10192345
4635,2024-12-17,3998095.57638679,2958013.43333993
4636,2025-01-01,4005479.64732804,2952179.98990725
4637,2025-01-01,4011983.33337384,2964455.74826378
4638,2025-01-01,4014132.39717298,2955217.52303788
4639,2024-12-28,3993637.95284063,2957167.45337814
4640,2024-12-26,4008024.56425642,2955262.55374388
4641,2024-12-21,3994808.31974967,2971375.25653224
4642,2025-01-01,3992576.91767687,2954182.97596492
4643,2025-01-01,3998183.58597427,2960447.12651514
4644,2025-01-01,3996555.47407009,2955827.47780932
4645,2024-12-27,4004913.17484209,2955523.83135562
4646,2025-01-01,3990829.48335958,2976016.39895784
4647,2025-01-01,4010387.84198594,2968797.46327396
4648,2024-12-17,3992217.23996858,2970941.1670571
4649,2025-01-01,4000037.05392878,2954117.32108823
4650,2025-01-01,3991378.66006563,2959370.77415902
4651,2025-01-01,4017604.73804203,2992917.59278004
4652,2024-12-20,4010364.06843734,2955297.75374228
4653,2024-12-16,3990951.01445388,2953682.5120378
4654,2025-01-01,4011797.18444685,2952204.3340795
4655,2025-01-01,4004735.23984802,2956658.37929648
4656,2024-12-27,4022341.10193334,2965193.54235179
4657,2025-01-01,4009239.57651205,2958766.08869864
4658,2025-01-01,4005790.66645196,2975424.5825063
4659,2025-01-01,4012310.23876645,2976617.68059774
4660,2025-01-01,3993062.8241477,2956904.86041808
4661,2025-01-01,3995587.93150456,2958753.6636186
4662,2025-01-01,3998618.5739399,2972345.99334928
4663,2024-12-28,4004170.85698044,2941982.46742144
4664,2025-01-01,3986283.3183478,2952421.77972948
4665,2025-01-01,4010402.2718491,2959567.87362535
4666,2025-01-01,4007496.53446227,2954600.50261867
4667,2025-01-01,4007662.78351963,2954883.6601418
4668,2025-01-01,4008573.21039903,2972340.47391917
4669,2025-01-01,3998076.48171693,2970694.67299727
4670,2025-01-01,3999533.05090753,2951856.92481126
4671,2025-01-01,4002016.78471,2955161.75551394
4672,2025-01-01,4010000.27071504,2956971.20310111
4673,2025-01-01,4008524.49295399,2956260.19467787
4674,2025-01-01,3983673.08594311,2960589.93555918
4675,2025-01-01,4008244.05715547,2955261.64857014
4676,2025-01-01,3997406.09954169,2968584.71905743
4677,2025-01-01,3996009.17300512,2942936.11028531
4678,2025-01-01,4003333.34898086,2968297.92109732
4679,2025-01-01,4005426.81366058,2937203.65879727
4680,2025-01-01,3969864.77185725,3001912.83178801
4681,2024-12-20,3986545.64296715,2975091.27221359
4682,2025-01-01,3992059.32438256,2971938.24388972
4683,2024-12-24,3997776.05118776,2953259.05541222
4684,2024-12-23,4021373.61174728,2961611.15118969
4685,2024-12-30,4004133.69077333,2955720.11424379
4686,2025-01-01,4003177.70819533,2957090.28750057
4687,2025-01-01,4007501.90630874,2956494.01643445
4688,2025-01-01,3990902.36058019,2974555.87338093
4689,2025-01-01,4008404.4913373,2957820.86721286
4690,2025-01-01,4007749.35654475,2939178.61500064
4691,2025-01-01,4002637.80375901,2972294.3186315
4692,2025-01-01,4001490.92597505,2969730.18125469
4693,2025-01-01,4007935.07258063,2978665.3320206
4694,2025-01-01,4008599.39983783,2974787.55238678
4695,2025-01-01,3994018.07768089,2985234.1253328
4696,2025-01-01,3992376.32924614,2971069.89535642
4697,2025-01-01,3990277.34103338,2931601.20538188
4698,2025-01-01,3994974.6162246,2955181.25743732
4699,2025-01-01,3992545.76037851,2968561.22144837
4700,2024-12-25,4015120.80173227,2960342.7048527
4701,2025-01-01,4004348.26147553,2954703.92715077
4702,2024-12-17,4007097.33370655,2981033.05888725
4703,2024-12-19,4004052.39343106,2977633.8331547
4704,2025-01-01,3993298.94947786,2930115.84058418
4705,2025-01-01,3998721.83408541,2939849.38450923
4706,2024-12-29,4010224.06911535,2957049.7212028
4707,2025-01-01,4010043.48649783,2956705.76494748
4708,2024-12-27,4000420.14739137,2946168.22344779
4709,2024-12-30,3998416.24327074,2944394.26621989
4710,2025-01-01,3997818.38409824,2966820.75609154
